dataset,seed,time_taken,status,"{'max_features': 'sqrt', 'min_samples_leaf': 1}","time_{'max_features': 'sqrt', 'min_samples_leaf': 1}","{'max_features': 'sqrt', 'min_samples_leaf': 5}","time_{'max_features': 'sqrt', 'min_samples_leaf': 5}","{'max_features': 0.5, 'min_samples_leaf': 1}","time_{'max_features': 0.5, 'min_samples_leaf': 1}","{'max_features': 0.5, 'min_samples_leaf': 5}","time_{'max_features': 0.5, 'min_samples_leaf': 5}","{'max_features': 1.0, 'min_samples_leaf': 1}","time_{'max_features': 1.0, 'min_samples_leaf': 1}","{'max_features': 1.0, 'min_samples_leaf': 5}","time_{'max_features': 1.0, 'min_samples_leaf': 5}"
phoneme,1,4.9509,success,0.9002673246966894,0.82,0.8566728356981287,0.5356,0.9002673246966894,0.8181,0.8566728356981287,0.542,0.9027349372815134,0.9911,0.882377133456714,0.7753
phoneme,2,4.9077,success,0.9052025498663377,0.8012,0.8611967921036398,0.5235,0.9052025498663377,0.8052,0.8611967921036398,0.5383,0.9064363561587497,0.9891,0.8817602303105079,0.7785
phoneme,3,4.8771,success,0.9025293028994447,0.7912,0.8579066419905407,0.5351,0.9025293028994447,0.8018,0.8579066419905407,0.5337,0.9037631091918569,0.9719,0.881143327164302,0.7822
phoneme,4,5.0208,success,0.8955377339091095,0.8119,0.8572897388443348,0.5543,0.8955377339091095,0.8179,0.8572897388443348,0.5652,0.9012954966070327,1.0036,0.8792926177256838,0.7903
qsar-biodeg,0,3.6219,success,0.8682932023586099,0.4629,0.8577513343715477,0.3914,0.881979661648631,0.5849,0.8609059085040398,0.4969,0.8693380718497519,0.7656,0.8672383500379347,0.6307
qsar-biodeg,1,3.4838,success,0.8703796137310493,0.4551,0.85773802393217,0.3814,0.8661701872778821,0.577,0.8630023027060124,0.4821,0.8672117291591795,0.753,0.8682699090896991,0.611
qsar-biodeg,2,3.5906,success,0.8630389064143008,0.4661,0.8609192189434173,0.4068,0.8661968081566372,0.5858,0.8693447270694405,0.5028,0.8661901529369485,0.7637,0.8661801701074152,0.6206
qsar-biodeg,3,3.5971,success,0.8756605305541137,0.4693,0.8587895486430007,0.4021,0.8735574811324524,0.5967,0.8735408430832301,0.4996,0.8682798919192324,0.776,0.8672117291591794,0.6222
qsar-biodeg,4,3.5773,success,0.8577413515420145,0.4661,0.8598543837932091,0.3953,0.861954105605026,0.5908,0.8661801701074152,0.4929,0.8640671378562206,0.7592,0.8640671378562207,0.6242
wall-robot-navigation,0,8.302,success,0.9688393502137561,0.9444,0.9443988073278936,0.7822,0.9792263164524129,1.3072,0.9686348544433209,1.1418,0.9847251741138973,1.733,0.9769860733775134,1.5516
wall-robot-navigation,1,8.2059,success,0.9676177275802686,0.9366,0.9460299193617043,0.7704,0.9786149450437843,1.2797,0.9682279788051273,1.1314,0.9843180495459771,1.6954,0.9743378344806505,1.5398
wall-robot-navigation,2,8.3351,success,0.963339123438775,0.9495,0.9458249257318161,0.7811,0.9775954533483288,1.2857,0.9698566015416716,1.1422,0.9810585637053489,1.7354,0.9753557081328826,1.5809
wall-robot-navigation,3,8.1713,success,0.9657839867489728,0.9691,0.9452134298583242,0.7795,0.9778001980484906,1.2889,0.9714865933917123,1.1239,0.9849290475600156,1.6859,0.9792260675226861,1.5055
wall-robot-navigation,4,8.3274,success,0.9629329945897612,0.9592,0.9464353014215381,0.7839,0.974949952678459,1.3123,0.9649698620779956,1.1417,0.9835028046912301,1.7201,0.9757642018142995,1.5539
semeion,0,18.589,success,0.9260297243639788,1.0273,0.9106690174819961,0.8268,0.8897353578414604,3.3597,0.8597346853445377,2.5676,0.7557535035627717,5.8614,0.7243435114280619,4.4388
semeion,1,18.9396,success,0.9302240584312109,1.0367,0.91625951363853,0.8365,0.8827560093447833,3.3467,0.8492583528503636,2.5786,0.7655383337865378,6.0283,0.7180746705496054,4.5884
semeion,2,18.6684,success,0.9309097129022921,1.0422,0.9071866529828162,0.8445,0.87787602080647,3.412,0.8450859480306074,2.6215,0.7571525895517369,5.8867,0.7131932200614605,4.3474
semeion,3,18.5516,success,0.9239362122049419,1.0414,0.9148691993485553,0.8254,0.8939253060591973,3.3019,0.8639246335622747,2.5279,0.7683131145671606,5.8864,0.7376180159001663,4.4464
semeion,4,18.4017,success,0.9323117227909208,0.9932,0.9092845509913481,0.8088,0.8730033420173152,3.2824,0.8471838460391394,2.5382,0.7473896885754469,5.9332,0.7194649848395803,4.3372
ilpd,0,2.6237,success,0.6946360153256705,0.4178,0.7099288451012589,0.3598,0.7003393541324575,0.4235,0.6965626710454296,0.3715,0.7003393541324575,0.4798,0.7022769567597154,0.4124
ilpd,1,2.7355,success,0.7175150519978106,0.4208,0.7137383689107827,0.3638,0.7214230979748222,0.4375,0.7060974274767379,0.378,0.7271373836891079,0.4871,0.7061083743842365,0.4186
ilpd,2,2.666,success,0.7347564313081554,0.4056,0.7156431308155445,0.3541,0.727104542966612,0.421,0.7309140667761357,0.3755,0.7347454844006568,0.4895,0.7080459770114942,0.4222
ilpd,3,2.5895,success,0.7022988505747126,0.4109,0.713727422003284,0.3557,0.7003612479474549,0.4208,0.7117898193760263,0.3653,0.7042145593869732,0.4653,0.6984455391351944,0.4024
ilpd,4,2.7115,success,0.7194088669950739,0.4218,0.7080240831964971,0.3684,0.7137383689107827,0.4395,0.7060645867542418,0.3845,0.7194088669950739,0.4806,0.7156540777230432,0.4193
ozone-level-8hr,0,7.3255,success,0.9412280701754386,0.6766,0.9372807017543859,0.6039,0.9442982456140351,1.1829,0.9421052631578948,0.998,0.9442982456140351,1.7774,0.9403508771929824,1.4839
ozone-level-8hr,1,7.4981,success,0.9394736842105263,0.6532,0.936842105263158,0.5834,0.9442982456140351,1.1544,0.9416666666666665,0.9715,0.9456140350877192,1.7662,0.9429824561403509,1.4564
ozone-level-8hr,2,7.4579,success,0.9416666666666668,0.6708,0.9377192982456141,0.5779,0.9425438596491228,1.1641,0.9403508771929824,0.9605,0.943859649122807,1.7388,0.9429824561403509,1.4427
ozone-level-8hr,3,7.2837,success,0.9407894736842105,0.6666,0.9377192982456141,0.5964,0.9425438596491228,1.1735,0.9394736842105263,0.9795,0.9421052631578948,1.7885,0.9394736842105263,1.4794
ozone-level-8hr,4,7.8772,success,0.9407894736842105,0.7025,0.936842105263158,0.6285,0.9434210526315789,1.2028,0.9421052631578948,1.0241,0.9451754385964913,1.8643,0.9412280701754386,1.5264
cnae-9,0,16.7826,success,0.9207818930041153,1.2499,0.8930041152263374,0.8582,0.8631687242798355,2.8961,0.8446502057613169,2.4645,0.8497942386831276,4.9005,0.815843621399177,3.792
cnae-9,1,16.3444,success,0.9176954732510287,1.2206,0.8724279835390947,0.8309,0.8724279835390947,2.846,0.8508230452674898,2.3739,0.8641975308641975,4.7356,0.831275720164609,3.7445
cnae-9,2,16.7582,success,0.9218106995884773,1.265,0.8734567901234569,0.8592,0.8724279835390947,2.9117,0.8518518518518517,2.4525,0.8611111111111112,4.9017,0.8271604938271605,3.7488
cnae-9,3,16.1652,success,0.9238683127572016,1.2493,0.8806584362139919,0.827,0.875514403292181,2.8459,0.8549382716049383,2.3352,0.8611111111111112,4.657,0.838477366255144,3.6352
cnae-9,4,16.5444,success,0.911522633744856,1.2715,0.8786008230452675,0.8606,0.875514403292181,2.8967,0.8580246913580246,2.4124,0.8683127572016461,4.7481,0.8456790123456791,3.7489
first-order-theorem-proving,0,25.2686,success,0.5882690325095625,2.1794,0.5731926214829458,1.1875,0.5946264932453958,4.3118,0.5906287411523294,2.4553,0.594988216297721,7.3459,0.5895385260775013,4.1479
first-order-theorem-proving,1,22.451,success,0.6011625398973798,2.1745,0.5822711181556082,1.1439,0.5997085240393463,4.1786,0.5918980368411367,2.4141,0.5958942059011515,7.3211,0.597346737665699,4.0841
first-order-theorem-proving,2,22.6356,success,0.6087892963220205,2.154,0.583365092933934,1.1708,0.5980747349903732,4.3305,0.5933527452761305,2.4643,0.6075201985123447,7.2605,0.6013439950609368,4.1625
first-order-theorem-proving,3,23.9325,success,0.6044313052701149,2.1957,0.5855427527757495,1.1864,0.6002547693817663,4.3914,0.6011624409578141,2.5063,0.6062485282739597,7.298,0.6069739531699248,4.1691
first-order-theorem-proving,4,23.6999,success,0.5958958878737689,2.1655,0.5819120664715579,1.1558,0.5977118246632592,4.3762,0.5942614062478356,2.4346,0.594623821877121,7.3413,0.5968054393015657,4.1072
banknote-authentication,0,2.2606,success,0.9991909385113269,0.3531,0.9991909385113269,0.3408,0.9991909385113269,0.3495,0.9991909385113269,0.3385,0.9983799085032166,0.3554,0.9967598170064331,0.3546
banknote-authentication,1,2.4553,success,1.0,0.3851,0.9983799085032166,0.3689,1.0,0.3827,0.9983799085032166,0.3673,1.0,0.3855,0.9967598170064331,0.3842
banknote-authentication,2,2.4384,success,0.9991889699918897,0.3827,0.9975688784951062,0.3667,0.9991889699918897,0.3814,0.9975688784951062,0.3634,0.9991889699918897,0.3826,0.9975688784951062,0.3804
banknote-authentication,3,2.2646,success,0.9991889699918897,0.3531,0.9951338199513381,0.3435,0.9991889699918897,0.351,0.9951338199513381,0.3374,0.9983779399837793,0.3602,0.9967558799675588,0.352
banknote-authentication,4,2.3258,success,0.9991889699918897,0.3644,0.997566909975669,0.3508,0.9991889699918897,0.3657,0.997566909975669,0.3468,0.9991889699918897,0.3619,0.9975688784951062,0.3594
blood-transfusion-service-center,0,2.3678,success,0.73255291005291,0.3853,0.7771296296296296,0.3375,0.73255291005291,0.3804,0.7771296296296296,0.3364,0.7295833333333334,0.3971,0.7860449735449735,0.358
blood-transfusion-service-center,1,2.3249,success,0.7251124338624338,0.3695,0.7830489417989418,0.3315,0.7251124338624338,0.3688,0.7830489417989418,0.3386,0.7340079365079365,0.397,0.7919576719576719,0.3491
blood-transfusion-service-center,2,2.3339,success,0.7369775132275133,0.3749,0.7711838624338624,0.325,0.7369775132275133,0.3846,0.7711838624338624,0.3325,0.7340079365079365,0.4007,0.7875132275132275,0.3424
